category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Today's Exclusive Dishes,Fiery Jalapeno & Paprika,₹179,Spiciest veg pizza with jalapeno & red paprika toppings and a new spicy peri peri sauce.,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Today's Exclusive Dishes,Peppy Paneer Pizza,₹269,"Flavorful trio of juicy paneer, crisp capsicum with spicy red paprika",Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Today's Exclusive Dishes,Farmhouse Pizza,₹269,"Delightful combination of onion, capsicum, tomato & grilled mushroom. Available in Cheese Burst, Wheat Thin Crust and Pan Crust options.",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Big Big Pizza,Big Big 6in1 Pizza - Non Veg,₹1894,"6 Chicken Bangers in 1 Epic Pan Pizza: Pepper Barbeque Chicken, Chicken Dominator, Chicken Fiesta, Spiced Double Chicken, Chicken Pepperoni, Chicken Golden Delight",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Big Big Pizza,Big Big 6in1 Pizza - Veg,₹1394,"6 Veggie Blockbusters in 1 Epic Pan Pizza: Corn N Cheese, Peppy Paneer, Farmhouse, Mexican Green Wave, Veg Paradise, Margherita",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Peppy Paneer Cheese Burst,₹348,"Now in 3 New Flavours - Molten Cheese Indulgence with Flavorful trio of juicy paneer, crisp capsicum & spicy red paprika",Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Farmhouse Cheese Burst,₹348,"Now in 3 New Flavours - Molten Cheese Indulgence with combination of onion, capsicum, tomato & grilled mushroom",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Veggie Paradise Cheese Burst,₹348,"Now in 3 New Flavours - Molten Cheese Indulgence with Golden corn, black olives, capsicum & red paprika",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Margherita Cheese Burst,₹188,Now in 3 New Flavours - Molten Cheese Indulgence with delight of 100% real mozzarella cheese,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Spiced Double Chicken Pizza,₹388,Molten Cheese Indulgence with combination of Pepper Barbecue Chicken & Peri Peri Chicken for Chicken lovers,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Mexican Green Wave Cheese Burst,₹348,"Now in 3 New Flavours - Molten Cheese Indulgence with Mexican herbs sprinkled on onion, capsicum, tomato & jalapeno",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Pepper Barbecue Chicken Cheese Burst,₹338,Now in 3 New Flavours - Molten Cheese Indulgence with Pepper Barbecue chicken for that extra zing,Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Indi Tandoori Paneer Cheese Burst,₹398,"Now in 3 New Flavours - Molten Cheese Indulgence with spicy tandoori paneer, capsicum, red paprika & mint mayo",Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Indi Chicken Tikka Cheese Burst,₹448,"Now in 3 New Flavours - Molten Cheese Indulgence with wholesome flavour of tandoori masala topped with Chicken tikka, onion, red paprika & mint mayo",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Double Cheese Margherita Cheese Burst,₹298,Now in 3 New Flavours - Molten Cheese Indulgence with loaded delight of 100% real mozzarella cheese,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Cheese n Corn Cheese Burst,₹298,Molten Cheese Indulgence with a delectable combination of sweet & juicy golden corn,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Chicken Golden Delight Cheese Burst,₹398,"Now in 3 New Flavours - Molten Cheese Indulgence with Double pepper Barbecue chicken, golden corn and extra cheese",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Chicken Fiesta Cheese Burst,₹398,"Now in 3 New Flavours - Molten Cheese Indulgence with Grilled chicken rashers, peri-peri chicken, onion & capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Fresh Veggie Cheese Burst,₹298,Now in 3 New Flavours - Molten Cheese Indulgence with combination of onion & capsicum,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Chicken Pepperoni Cheese Burst,₹448,"Now in 3 New Flavours - Molten Cheese Indulgence with American classic flavored Chicken Pepperoni, topped with extra cheese",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Achari Do Pyaza Cheese Burst,₹268,Now in 3 New Flavours - Molten Cheese Indulgence with tangy & spicy achari flavours on a super cheesy onion pizza,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,The 5 Chicken Feast Cheese Burst,₹478,"Molten Cheese Indulgence Loaded with 5 different Chicken toppings - grilled Chicken Rashers, Chicken MeatBalls, Chicken Tikka, herby Chicken Sausage & Chicken Keema",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Chicken Sausage Cheese Burst,₹288,Now in 3 New Flavours - Molten Cheese Indulgence with American classic herbed chicken sausage,Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Fiery Jalapeno & Paprika Pizza,₹258,Molten Cheese Indulgence with jalapeno & red paprika toppings along with spicy peri peri sauce,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Fiery Sausage & Paprika Pizza,₹328,Molten Cheese Indulgence with spicy & herby chicken sausage and red paprika toppings along with spicy peri peri sauce,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Blazing Onion & Paprika Pizza,₹258,Molten Cheese Indulgence with onion & red paprika toppings along with spicy peri peri sauce,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Burst - 3 New Flavours,Blazing Chicken & Paprika Pizza,₹328,Molten Cheese Indulgence with a combination of chicken keema & red paprika toppings along with spicy peri peri sauce,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Spicy Boneless Thighs,₹159,"Crispy, juicy boneless thighs seasoned with flavorful chili for a delicious spicy kick. Crunchy on the outside, tender on the inside!",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Mini Garlic Cheesiken Rice,₹119,"Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion, Jalapeno & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Mini Tangy Tomato Cheesiken Rice,₹119,"Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Mini Hot & Fiery Cheesiken Rice,₹119,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Spicy Chicken Pops,₹119,Crispy Chicken Popcorn| Bold Chilli sprinkle| Fiery burst of flavour,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Spicy Chicken Meatballs,₹119,Tender & Juicy Meat Balls| Guntur Chilli Seasoning | Bliss for Chicken Lovers,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Tangy Tomato Cheesiken,₹169,"Tender Chicken| Tangy Tomato Sauce| Molten Cheese| Crunchy Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Garlic Cheesiken,₹169,"Tender Chicken| Creamy Garlic Sauce| Molten cheese| Crunchy Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Hot & Fiery Cheesiken,₹169,"Juicy Chicken| Spicy Guntur Chilli Sauce | Molten Cheese with Veggies - Onion, Black Olives & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Tangy Tomato Cheesiken Rice,₹219,"Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Garlic Cheesiken Rice,₹219,"Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion, Jalapeno & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Hot & Fiery Cheesiken Rice,₹219,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Cream and Onion Dip,₹37.14,"A rich and creamy dip with a delicious blend of onion and spices, inspired by international flavors!",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Peri Peri Dip,₹37.14,A spicy and tangy dip with bold peri peri flavors!,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Korean Sweet Chilli Dip,₹37.14,A sweet and spicy dip inspired by bold Korean flavors!,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Chicken Feast,Rich Garlic Dip,₹37.14,"A creamy dip with a rich, bold garlic flavor!",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Volcano,Cheese Volcano Peppy Paneer,₹329,"Centre loaded with Molten Cheese & topped with peppy Paneer, Capsicum & Red Paprika
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Volcano,Cheese Volcano Farmhouse,₹329,"Centre loaded with Molten Cheese & topped with Onion, Capsicum, Tomato & Grilled Mushroom
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Volcano,Cheese Volcano Veg Paradise,₹329,"Centre loaded with Molten Cheese & topped with Golden Corn, Black Olives, Capsicum & Red Paprika
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Cheese Volcano,Corn & Cheese Volcano,₹329,"Centre loaded with Molten Cheese & topped with juicy Golden Corn
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
