category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Rice and Biryani,Jeera Rice,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Matar Rice,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Veg Pulao,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Onion and Garlic Tadka Rice,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Veg Biryani,₹420,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Veg Chaap Biryani,₹420,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Veg Biryani Combo,₹520,Veg Biryani+Soya Chaap Changezi+2 Butter Naan+Plain Curd,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Egg Biryani with Soya Chaap,₹520,Egg Biryani [4 Pieces]+Soya Chaap Changezi+2 Butter Naan+Plain Dahi+Gravy,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Egg Biryani with Chicken Tangdi,₹560,Egg Biryani [4 Eggs]+Tangdi Chicken Curry [2 Pieces]+2 Butter Naan+Plain Dahi+Gravy,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Egg Biryani in Veg Gravy,₹360,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Egg Biryani in Non Veg Gravy,₹380,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Chicken Biryani,₹398,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Chicken Biryani Boneless,₹420,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Rice and Biryani,Mutton Biryani,₹420,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,French Fries [Half],₹260,Potato French fries.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,French Fries [Full],₹360,French fries.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy French Fries [Half],₹260,Crispy French fries served with different flavours.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy French Fries [Full],₹360,French fries served with different flavours.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Potato Wedges Peri Peri Spicies with Mayonnaise,₹280,Potato wedges.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Honey Chilli Potato,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chilli Potato,₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Honey Chilli Gobi [Full],₹340,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Gobhi Manchurian,₹340,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chilli Gobhi,₹340,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chilli Mushroom,₹380,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Veg,₹380,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Mushroom Duplex,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Corn,₹380,Crispy batter corn fry.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Paneer Nuggets,₹260,Paneer finger fry with crispy batter.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Paneer with Hot and Garlic Dip,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Cheese Corn Ball,₹260,"Delicious crispy ball made with a mixture of cheese and corn, a perfect snack for cheese lovers.",Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Cheese Manchurian [Half, 6 Pieces]",₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Cheese Manchurian [Full, 12 Pieces]",₹400,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Veg Manchurian [Half, 6 Pieces]",₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Veg Manchurian [Full, 12 Pieces]",₹360,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Veg Spring Roll,₹260,Veg spring roll.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Veg Cheese Spring Roll,₹280,Veg cheese spring roll,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Paneer Cheese Corn Spring Roll,₹280,Paneer cheese corn spring roll.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Paneer 65,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Paneer [Half, 6 Pieces]",₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Paneer [Full, 12 Pieces]",₹360,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Lemon Chilli Paneer [Half, 6 Pieces]",₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Lemon Chilli Paneer [Full, 12 Pieces]",₹360,Lemon chilli paneer.,Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Paneer Black Pepper Sauce [Half, 6 Pieces]",₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Paneer Black Pepper Sauce [Full, 12 Pieces]",₹360,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Dragon Chilli Paneer [Half, 6 Pieces]",₹260,Spicy.,Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Dragon Chilli Paneer [Full, 12 Pieces]",₹360,Spicy.,Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Crispy Chicken Wings [Half, 8 Pieces]",₹260,Different types of chicken wings.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Crispy Chicken Wings [Half, 16 Pieces]",₹380,Different types of chicken wings.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Chicken,₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Crispy Bassa Fried Fish,₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken Spring Roll,₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken Cheese Spring Roll,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken Lollipop,₹340,Spicy chicken leg piece coated with spices.,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken 65,₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken 65 Boneless,₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Bassa Chilli Fish [Half, 6 Pieces]",₹260,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Bassa Chilli Fish [Full, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Chicken [Half, 6 Pieces]",₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Chicken [Full, 12 Pieces]",₹480,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Chilli Chicken [Half, 6 Pieces]",₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Chicken Boneless [Half, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Chicken Black Pepper Sauce [Half, 6 Pieces]",₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chilli Chicken Black Pepper Sauce [Full, 12 Pieces]",₹480,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Chilli Chicken Black Pepper Sauce [Half, 6 Pieces]",₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Chilli Chicken Black Pepper Sauce [Full, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chicken Manchurian [Half, 6 Pieces]",₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Chicken Manchurian [Full, 12 Pieces]",₹480,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Chicken Manchurian [Half, 6 Pieces]",₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Chicken Manchurian [Full, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Chicken 65,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,Boneless Chicken 65,₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Schezwan Chilli Chicken [Half, 6 Pieces]",₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Schezwan Chilli Chicken [Full, 12 Pieces]",₹480,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Schezwan Chilli Chicken [Half, 6 Pieces]",₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Schezwan Chilli Chicken [Full, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Lemon Chilli Chicken [Half, 6 Pieces]",₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Lemon Chilli Chicken [Full, 12 Pieces]",₹480,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Lemon Chilli Chicken [Half, 6 Pieces]",₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Chinese,"Boneless Lemon Chilli Chicken [Full, 12 Pieces]",₹498,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Egg Fried Rice,₹298,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Mushroom Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Garlic Sweet Corn Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Cajun Spicy Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Cajun Spicy Garlic Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Garlic Peri Peri Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Garlic Schezwan Fried Rice,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Fried Rice,₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Egg Fried Rice,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Schezwan Fried Rice,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Cajun Spicy Fried Rice,₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Peri Peri Fried Rice,₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Noodles,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Schezwan Noodles,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Garlic Noodles,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Cajun Spicy Noodles,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Cajun Spicy Garlic Noodles,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Peri Peri Noodles,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Veg Peri Peri Garlic Noodles,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Egg Noodles,₹298,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Egg Garlic Noodles,₹220,,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Garlic Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Egg Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Egg Garlic Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Peri Peri Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Cajun Spicy Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Fried Rice and Noodles,Chicken Schezwan Noodles,₹340,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Veg Burger,₹74,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Veg Burger with Cheese,₹88,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Paneer Burger with Burst Cheese,₹160,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Chicken Burger,₹124,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Chicken Burger with Cheese,₹140,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Burgers,Chicken Burger with Cheese and Egg,₹160,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Boondi Raita,₹140,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Mixed Raita,₹160,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Pudina Raita,₹160,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Cucumber Raita,₹160,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
